# ALESS_ID    ALESS_NAME                ALESS_SAMPLE MS     MS_ID ACROLESS NAME_LESS            SUBID_ALMA MINAX_BEAM AXRATIO_BEAM POSANG_BEAM RMS_ALMA   RMS_ALMA_RESIDUAL RA_ALMA   ERA_ALMA    DEC_ALMA   EDEC_ALMA   SNR_ALMA_FIT FLUX_PEAK_FIT EFLUX_PEAK_FIT FLUX_PEAK_PX FLUX_BEST EFLUX_BEST FLUX_BEST_CORR EFLUX_BEST_CORR PB_FLAG PC_DIST    PBCORR    RA_870      DEC_870     S_870 DS_870 S_870_DEBOOST DS_870_DEBOOST SNR  RAradio       Decradio      Peakradio Totalradio RMSnoiseradio Majradio Minradio PAradio Flagradio SeparationRadio      ID24 S24mJy             S24errmJy   RA_S24     DEC_S24     SeparationS24        CATTYPE ID_PHOT Z_PHOT  ZE_L  ZE_H  MH     MSTELLAR      SET WB_DET WB_OBS VIMOS_U            MUSYC_U            MUSYC_U38          MUSYC_B            MUSYC_V            MUSYC_R            MUSYC_I            MUSYC_Z            MUSYC_J            HAWK_J             TENIS_J            MUSYC_H            MUSYC_K            HAWK_K             TENIS_K            SIMPLE_CH1         SIMPLE_CH2         SIMPLE_CH3         SIMPLE_CH4         VIMOS_UE   MUSYC_UE  MUSYC_U38E MUSYC_BE   MUSYC_VE   MUSYC_RE   MUSYC_IE   MUSYC_ZE   MUSYC_JE  HAWK_JE    TENIS_JE   MUSYC_HE   MUSYC_KE  HAWK_KE    TENIS_KE   SIMPLE_CH1E SIMPLE_CH2E SIMPLE_CH3E SIMPLE_CH4E flux250    flux250err_mc flux350    flux350err_mc flux500    flux500err_mc RAprior    Decprior    mapflux250         mapflux350          mapflux500         residualflux250     residualflux350     residualflux500     SeparationPrior       FLUX_070 FLUXERR_070 FLUX_100 FLUXERR_100 FLUX_160 FLUXERR_160 err250             err350             err500             Lbol         Lbol_lo      Lbol_hi      Mdust                Mdusterr             Tfit template template_norm specz  speczq
  ALESS094.1  "ALESS J033307.59-275805.8" 1            "  Xa3a" "  MS6" "LESS 94" LESSJ033307.3-275805 1          0.48736082 1.2677933    -62.618164  0.43617538 0.43617535        53.28164  0.080892778 -27.968281 0.10025441  6.1124171    2.6660858     0.43618048     2.6190319    2.6660858 0.43618048 3.1801701      0.52028638      1       4.3627284  1.1928236 03:33:07.27 -27:58:05.0 5.3   1.3    4.4           1.4            4.2  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   4386 0.1682133933545739 2.463031E-4 53.2817617 -27.968523  0.9532680795834063   M       107     2.87    2.234 3.238 -24.46 9.1823997E10  m   7      14     0.0                999.0              999.0              26.03208211342313  25.921452513423134 999.0              999.0              999.0              0.0                0.0                999.0              999.0              0.0                23.03754           23.329605612195703 22.060105694089682 21.660667405168454 21.33247468190389  21.470234609254234 0.0        0.0       0.0        0.175743   0.190541   0.0        0.0        0.0        0.0       0.17713    0.0        0.187496   0.0       0.111849   0.111826   0.029642    0.0286151   0.0838619   0.0401857   8.1921186  0.4958475     11.4387884 0.4968462     10.8678017 0.4150763     53.2817612 -27.968523  8.680113591253757  15.408409759402275  13.425985351204872 -0.3424057515965098 -0.9286302919070155 -1.1454317503088987 0.9526238678595474    ""       ""          -99.0    -99.0       -99.0    -99.0       1.9209379810748237 2.847766234028838  2.756322517488353  1.8870203E12 1.2686829E12 3.8495356E12 8.569482308009927E8  1.4019957386897418E8 24   49       0.0094502047  -99.0  4     
  ALESS098.1  "ALESS J033129.92-275722.7" 1            "  Xa3a" "  MS6" "LESS 98" LESSJ033130.2-275726 1          0.48910389 1.2761114    -63.153069  0.46675852 0.46675855        52.874654 0.063109456 -27.956317 0.076529456 8.0005679    3.7343332     0.4667638      3.1962719    3.7343332 0.4667638  4.783307       0.5978777       1       5.169471   1.2808999 03:31:30.22 -27:57:26.0 5.1   1.3    4.2           1.4            4.1  03:31:29.8978 -27:57:22.727 145.0     145.0      8.2           2.9      1.9      178.1   0         0.25425877322866813  4515 0.2176334538585835 2.679235E-4 52.8746457 -27.9563098 0.036992504815904416 M       108     1.63    1.545 1.802 -24.97 1.46877006E11 m   7      12     0.0                999.0              999.0              999.0              999.0              999.0              24.28177371342313  0.0                0.0                22.659550199999998 22.707241721334658 0.0                0.0                21.10154           21.221605612195702 19.85510569408968  19.469667405168448 19.59047468190389  19.912234609254234 0.0        0.0       0.0        0.0        0.0        0.0        0.191302   0.0        0.23071   0.0510906  0.0399068  0.0        0.094137  0.0196275  0.0167703  0.00393607  0.00384734  0.0173846   0.00970489  64.7408829 0.744297      65.4665604 0.5743256     36.8585701 0.3977776     52.8746452 -27.9563103 67.08057969808578  54.47041615843773   39.06034678220749  -1.386633497057251  -3.1963802293510852 -0.3336713282350486 0.03694359133899596   ""       ""          12.93971 1.29222     36.38972 3.23284     6.75515606990786   6.651552652390919  6.331729555735679  4.6620271E12 4.6620271E12 5.3501131E12 4.5640121448997444E8 5.704674786637625E7  35   113      0.095112167   1.3735 1     
  ALESS099.1  "ALESS J033251.82-275533.6" 1            "  Xcc4" "  MS4" "LESS 99" LESSJ033251.5-275536 1          0.50050553 1.2338967    95.312447   0.32530037 0.3253004         53.21591  0.12352154  -27.925996 0.11061748  4.7952649    1.5599014     0.32530518     1.6667678    1.5599014 0.32530518 2.0532169      0.42818224      1       5.4462804  1.3162479 03:32:51.45 -27:55:36.0 5.3   1.3    4.3           1.4            4.1  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       109     -5.0    4.4   6.2   -19.46 ""            m   1      15     28.10311279378388  999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              999.0              0.0                0.0                999.0              999.0              999.0              999.0              999.0              0.258857   0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0         0.0         0.0         0.0         0.0582661  0.016094      0.0        0.0           0.0        0.0           53.2159119 -27.9259968 0.7951504085212946 -0.1793056726455688 -2.633669413626194 -1.068534733443554  -0.514514307255682  -1.1036145657169214 0.0066946502323594025 ""       ""          ""       ""          ""       ""          2.3333332538604736 2.6666667461395264 3.5333335399627686 2.0311759E12 1.9231131E11 3.3919292E12 3.913306543585593E8  8.160893092391442E7  32   58       0.0014211599  -99.0  4     
  ALESS101.1  "ALESS J033151.60-274553.0" 3            "  Xbc4" "  MS2" "LESS 101" LESSJ033151.5-274552 1          0.42313114 2.7445936    105.3076    0.75475097 0.75475091        52.964987 0.27363142  -27.764718 0.098914532 4.3790269    3.3050748     0.75476012     3.060092     3.3050748 0.75476012 3.4178634      0.78051698      1       1.9032321  1.0341259 03:31:51.47 -27:45:52.1 5.1   1.3    4.2           1.4            4.1  03:31:51.6319 -27:45:52.376 28.2      28.2       7.3           4.6      1.4      20.7    0         0.7659611530744415   ""   ""                 ""          ""         ""          ""                   S       110     7.00001 5.315 7.0   -26.15 ""            s   6      15     999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                23.9375502         0.0                999.0              0.0                23.14354           23.0836056121957   22.10010569408968  21.586667405168452 21.21347468190389  21.145234609254235 0.193134   0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.157715   0.0        0.0        0.0       0.122695   0.0900664  0.0307388   0.0267528   0.0754514   0.0299318   10.942997  0.675334      13.1653337 0.5098462     10.6742859 0.4541678     52.9648361 -27.7640438 10.927604511380196 18.352579325437546  19.202155992388725 -0.2740702905686831 0.0144053655658497  -2.476355478319245  2.474263784568252     ""       ""          -99.0    -99.0       -99.0    -99.0       2.3503491840608364 3.097620447070639  2.7275072960687314 0.0          0.0          0.0          0.0                  0.0                  19   0        0.0           2.7996 2     
  ALESS102.1  "ALESS J033335.60-274023.0" 1            "  Xa3a" "  MS6" "LESS 102" LESSJ033335.6-274020 1          0.48952366 1.2777134    -63.298042  0.45831755 0.45831767        53.398333 0.084478278 -27.673061 0.096814359 6.2048109    2.8437737     0.45832386     2.946898     2.8437737 0.45832386 3.0782133      0.4961079       1       2.9242442  1.0824396 03:33:35.61 -27:40:20.1 5.4   1.3    4.3           1.5            4.1  03:33:35.6105 -27:40:22.642 38.5      38.5       9.1           5.7      2.3      160.3   0         0.4029083473565211   7435 0.2020078870352992 2.038887E-4 53.39826   -27.6732125 0.5929826809584193   M       111     1.76    1.577 1.92  -24.81 1.26751998E11 m   7      13     0.0                999.0              999.0              999.0              26.26640651342313  999.0              999.0              999.0              22.78771621342313  0.0                0.0                0.0                21.072004313423133 0.0                0.0                20.07110569408968  19.784667405168452 19.76647468190389  20.558234609254235 0.0        0.0       0.0        0.0        0.215587   0.0        0.0        0.0        0.186466  0.0        0.0        0.0        0.0845857 0.0        0.0        0.00480053  0.00513928  0.0204153   0.0175316   9.1602459  0.5599852     12.7916164 0.3976803     10.6528168 0.3009844     53.3982582 -27.6732121 10.348393581807613 12.093503028154373  9.948746301233768  -0.3379013598502668 -0.7075933600170822 -0.897707934363506  0.5939393733527051    ""       ""          ""       ""          ""       ""          2.0770362916943035 3.0287994177227873 2.7022955055284448 1.3583999E12 8.0639499E11 2.1451284E12 3.4131625123601323E8 5.500908226098917E7  24   150      0.0057156207  2.296  3     
  ALESS103.2  "ALESS J033325.82-273409.9" 2            "  Xcc4" "  MS4" "LESS 103" LESSJ033325.4-273400 2          0.50072012 1.2498055    95.888863   0.34438944 0.3443895         53.357582 0.14831496  -27.569412 0.11860832  4.2288001    1.4563541     0.34439425     1.2719815    1.4563541 0.34439425 4.8085546      1.1371126       2       11.355055  3.3017757 03:33:25.35 -27:34:00.4 5.5   1.3    4.3           1.5            4.1  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   S       112     1.0     0.611 1.18  -23.24 2.98508001E10 s   11     13     0.0                999.0              999.0              25.837082113423133 25.57045251342313  24.905724413423133 23.447773713423132 23.374596013423133 22.06671621342313  0.0                0.0                0.0                21.082004313423134 0.0                0.0                20.14410569408968  20.23966740516845  20.65947468190389  21.147234609254234 0.0        0.0       0.0        0.148736   0.141161   0.158093   0.0929438  0.122291   0.099972  0.0        0.0        0.0        0.0853384 0.0        0.0        0.00513361  0.00780492  0.0459228   0.0299862   23.8711624 0.74755       19.0074234 0.6029577     9.1942167  0.4892421     53.3569221 -27.5699501 30.207226052880287 27.31015533208847   15.405898913741112 -0.5211189481991828 -0.571636045014302  -1.2396484648988049 2.8613512866337283    ""       ""          ""       ""          ""       ""          3.7965734773484208 3.8347947853020914 4.2841668128967285 0.0          0.0          0.0          0.0                  0.0                  19   0        0.0           -1.0   -1    
  ALESS103.3  "ALESS J033325.04-273401.1" 1            "  Xcc4" "  MS4" "LESS 103" LESSJ033325.4-273400 3          0.50072012 1.2498055    95.888863   0.34438944 0.3443895         53.354327 0.17782471  -27.566974 0.14247647  3.5201041    1.2122867     0.34439368     1.2351584    1.2122867 0.34439368 1.4277952      0.40561663      1       4.2026726  1.1777702 03:33:25.35 -27:34:00.4 5.5   1.3    4.3           1.5            4.1  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       113     -4.4    3.7   5.1   99.0   ""            m   0      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                0.0                999.0              0.0                0.0                999.0              999.0              999.0              999.0              0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0         0.0         0.0         0.0         4.4191031  0.5099663     0.0        0.0           0.0        0.0           53.3543282 -27.5669746 14.82606865465641  17.43509992957115   22.21047505736351  -0.4581132169047023 0.3414000683944647  1.172165728542641   0.004396711516458523  ""       ""          ""       ""          ""       ""          3.378533363342285  4.228033542633057  4.95283317565918   1.63863E12   9.880236E11  3.48517E12   6.167518929160459E8  1.752105794659678E8  19   60       0.0010822255  -1.0   -1    
  ALESS106.1  "ALESS J033139.64-275639.2" 2            "  Xa3a" "  MS6" "LESS 106" LESSJ033140.1-275631 1          0.49151509 1.2789434    -64.6558    0.45314145 0.45314139        52.915187 0.14236459  -27.944236 0.11485532  4.3690467    1.9797962     0.45314703     2.0799534    1.9797962 0.45314703 4.8360672      1.1069066       2       9.8187302  2.4427096 03:31:40.09 -27:56:31.4 4.9   1.2    4.0           1.4            4.0  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   S       114     7.00001 4.205 7.0   -26.31 ""            s   6      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                24.846241721334657 0.0                0.0                0.0                23.706605612195702 22.54510569408968  22.191667405168452 21.91047468190389  21.449234609254237 0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.258218   0.0        0.0       0.0        0.155067   0.0459854   0.046285    0.13916     0.0394297   9.0240088  0.5723734     10.6150322 0.4162769     6.5840111  0.3655605     52.9151878 -27.9442368 8.108744397759438  10.680388659238815  16.34802855551243  -0.6674963720105014 -0.729620661627997  0.2846400756156441  0.003842833953845915  ""       ""          ""       ""          ""       ""          2.0612487724193267 2.7092538288203665 4.3784332275390625 0.0          0.0          0.0          0.0                  0.0                  19   0        0.0           -99.0  4     
  ALESS107.1  "ALESS J033130.50-275149.1" 1            "  Xcc4" "  MS4" "LESS 107" LESSJ033130.9-275150 1          0.50475719 1.2842674    95.353317   0.31295085 0.31307793        52.877082 0.12931451  -27.863647 0.11080122  4.8473502    1.5169824     0.31295664     1.31996      1.5169824 0.31295664 1.9070621      0.39343091      1       4.9701571  1.2571419 03:31:30.85 -27:51:50.9 5.0   1.3    4.0           1.4            4.0  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       115     3.745   3.661 3.833 -25.49 2.37113E11    m   11     13     0.0                999.0              999.0              25.62508211342313  24.624452513423133 23.661724413423133 22.61477371342313  22.605596013423135 0.0                21.8505502         21.825241721334656 0.0                0.0                21.06454           21.077605612195704 20.49310569408968  20.714667405168452 20.77347468190389  20.893234609254236 0.0        0.0       0.0        0.123796   0.0613103  0.0528092  0.0441451  0.0619491  0.0839327 0.0245516  0.0178924  0.0        0.0801308 0.0189756  0.0147013  0.0070735   0.0120647   0.0508894   0.0237993   10.7672234 0.6654272     10.235301  0.525579      7.7852316  0.4355497     52.8773041 -27.8629131 17.201941460371017 13.307323679327965  13.756604865193367 -0.1773721465057522 -1.1449757927010997 -0.2663183861481634 2.7349645445217843    ""       ""          -99.0    -99.0       -99.0    -99.0       2.3245102741681705 2.6690859987791824 4.191766738891602  3.5241829E12 2.6845525E12 4.5831401E12 1.8602855563448703E8 3.837808109618552E7  41   117      0.0014452362  2.9965 3     
  ALESS107.3  "ALESS J033130.72-275155.7" 1            "  Xcc4" "  MS4" "LESS 107" LESSJ033130.9-275150 3          0.50475719 1.2842674    95.353317   0.31295085 0.31307793        52.878013 0.16898894  -27.865465 0.14572376  3.6854673    1.1533701     0.31295429     1.1807247    1.1533701 0.31295429 1.4622133      0.39675548      1       5.060791   1.2677745 03:31:30.85 -27:51:50.9 5.0   1.3    4.0           1.4            4.0  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       116     2.115   1.303 3.659 -20.89 3.42733005E9  m   5      13     0.0                999.0              999.0              25.82408211342313  25.522452513423133 25.52072441342313  999.0              999.0              0.0                0.0                24.437241721334658 0.0                0.0                0.0                24.166605612195703 999.0              999.0              999.0              999.0              0.0        0.0       0.0        0.14708    0.135421   0.264779   0.0        0.0        0.0       0.169315   0.183578   0.0        0.0       0.0        0.228744   0.0         0.0         0.0         0.0         1.2961493  0.2186185     0.0        0.0           0.0        0.0           52.8780136 -27.8654652 19.976552575826645 20.18115669488907   12.137606739997864 0.0140929439876911  3.1745444536765546  1.1841928093048697  0.002040772658057808  ""       ""          ""       ""          ""       ""          4.314066410064697  4.657700061798096  4.014833450317383  1.0928526E12 2.2624304E11 3.5548381E12 7.58543247928618E7   2.0582235877123937E7 38   105      1.7491562     -99.0  4     
  ALESS109.1  "ALESS J033328.01-274149.7" 3            "  Xbc4" "  MS2" "LESS 109" LESSJ033328.1-274157 1          0.42347943 3.0139457    106.27119   0.60253406 0.60253143        53.366707 0.13662209  -27.697152 0.199076    5.603796     3.3764779     0.60253954     3.348223     3.3764779 0.60253954 5.5402738      0.98867344      1       7.311364   1.6408441 03:33:28.08 -27:41:57.0 5.0   1.3    4.0           1.4            4.0  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   S       117     99.0    99.0  99.0  99.0   ""            s   0      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0         0.0         0.0         0.0         ""         ""            ""         ""            ""         ""            ""         ""          ""                 ""                  ""                 ""                  ""                  ""                  ""                    ""       ""          ""       ""          ""       ""          ""                 ""                 ""                 0.0          0.0          0.0          0.0                  0.0                  19   0        0.0           -1.0   -1    
  ALESS110.1  "ALESS J033122.66-275417.2" 1            "  Xa3a" "  MS6" "LESS 110" LESSJ033122.6-275417 1          0.4922752  1.2858005    -64.92778   0.47434497 0.47434497        52.844411 0.06946303  -27.904784 0.06140271  8.6519751    4.1040209     0.47434999     3.8881667    4.1040209 0.47434999 4.1063883      0.47462363      1       0.24950402 1.0005769 03:31:22.64 -27:54:17.2 5.3   1.3    4.1           1.5            4.0  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       118     2.545   2.045 3.246 -24.01 6.0667498E10  m   4      6      0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                999.0              0.0                0.0                0.0                999.0              22.71810569408968  22.03666740516845  21.527474681903886 21.319234609254234 0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0537352   0.04024     0.0996249   0.0350513   10.4051294 0.8382478     11.9619808 0.2106771     5.6749034  0.1635935     52.8444099 -27.9047832 16.165716573596    12.975681573152542  8.930634707212448  0.3808222259272087  0.5758618757709981  1.319659836851412   0.0045322511298644536 ""       ""          -99.0    -99.0       14.29596 2.06317     2.333072077892     2.8899643491356355 3.5333335399627686 5.2144143E12 4.1915006E12 5.8933783E12 1.85889734264629E8   2.148546460070851E7  40   142      0.001041258   -99.0  4     
  ALESS110.5  "ALESS J033122.96-275414.4" 1            "  Xa3a" "  MS6" "LESS 110" LESSJ033122.6-275417 5          0.4922752  1.2858005    -64.92778   0.47434497 0.46369445        52.845677 0.17362326  -27.904005 0.13738228  3.95146      1.8743552     0.47435138     1.5039164    1.8743552 0.47435138 2.3851747      0.60362675      1       5.100571   1.2725308 03:31:22.64 -27:54:17.2 5.3   1.3    4.1           1.5            4.0  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       119     -3.7    2.5   4.1   -20.25 ""            m   2      6      0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                999.0              0.0                0.0                0.0                999.0              22.485105694089683 23.005667405168452 999.0              999.0              0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0435621   0.0957291   0.0         0.0         4.9700289  0.5826247     0.0        0.0           0.0        0.0           52.8447495 -27.9037743 13.612698763608932 11.078765615820885  8.930634707212448  0.4104742522328691  0.2106811595204668  1.0069837450196768  3.065437903041389     ""       ""          ""       ""          ""       ""          3.0463733673095703 3.3131301403045654 3.5333335399627686 7.8988968E10 5.2413338E10 1.3107111E11 8.414977412897758E8  2.1296156910732293E8 19   51       0.005360133   -99.0  4     
  ALESS112.1  "ALESS J033248.86-273113.3" 1            "  X8b" "  MS8" "LESS 112" LESSJ033249.3-273112 1          0.49968487 1.3361035    -59.012451  0.36644149 0.36644149        53.203596 0.03690229  -27.520362 0.039187482 15.496469    5.6785491     0.36644522     5.6238489    5.6785491 0.36644522 7.6225645      0.49189543      1       5.6374782  1.3423437 03:32:49.28 -27:31:12.3 6.5   1.7    4.6           2.0            4.0  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   8997 0.1612618336742892 1.86035E-4  53.2032383 -27.520201  1.2806737988869692   M       120     1.95    1.69  2.101 -24.67 1.11417999E11 m   5      5      26.79311279378388  0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                20.55810569408968  20.220667405168452 20.02847468190389  20.656234609254234 0.0841251  0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0075084   0.00767     0.0259209   0.0191731   18.1279125 0.6737862     20.8642216 0.4610147     20.8205624 0.2965546     53.2032394 -27.5202007 15.780683606863022 22.49782532453537   17.998186871409416 -0.3694190334592891 -0.0877082355689996 -1.421692670265699  1.2780334605377115    ""       ""          ""       ""          ""       ""          3.1991015259152253 4.015727593125038  4.332284944201171  9.546981E11  9.3175284E11 1.1485744E12 2.2084398552037473E9 1.4251391014199814E8 19   0        2.0395947     2.3154 1     
  ALESS114.1  "ALESS J033150.49-274445.3" 1            "  Xa3a" "  MS6" "LESS 114" LESSJ033150.8-274438 1          0.49323351 1.2982602    -65.303398  0.42687774 0.42687774        52.96036  0.14504687  -27.745929 0.15374433  3.8251092    1.632854      0.42688254     1.8803499    1.632854  0.42688254 2.9898794      0.78165429      1       8.080653   1.8310758 03:31:50.81 -27:44:38.5 4.9   1.3    3.9           1.4            3.9  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       121     -3.0    2.5   4.4   -21.13 ""            m   2      15     999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              999.0              0.0                0.0                999.0              23.988105694089683 23.208667405168452 999.0              999.0              0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.164348    0.114406    0.0         0.0         16.3402119 0.5220647     17.9484177 0.5822868     18.2001038 0.6956968     52.9597092 -27.7463741 20.803077146410942 32.24535286426544   31.718693673610687 -1.894308745056199  -0.5979827253202983 -1.1420250608065547 2.6204830128328602    ""       ""          ""       ""          ""       ""          2.971805691582331  3.711895859115277  3.9983519008370685 6.8132641E11 4.5753129E11 1.4715602E12 6.892502960517931E8  1.8019303748260018E8 19   117      0.0027995517  -1.0   -1    
  ALESS114.2  "ALESS J033151.11-274437.3" 1            "  Xa3a" "  MS6" "LESS 114" LESSJ033150.8-274438 2          0.49323351 1.2982602    -65.303398  0.42687774 0.42687774        52.962945 0.13986736  -27.743693 0.1483173   3.9668721    1.6933694     0.42688238     1.7662598    1.6933694 0.42688238 1.9818056      0.49959443      1       4.1205129  1.1703327 03:31:50.81 -27:44:38.5 4.9   1.3    3.9           1.4            3.9  03:31:51.1114 -27:44:37.550 97.8      97.8       6.8           2.6      1.7      176.0   0         0.2624048389321776   6726 0.5134342068314565 3.248479E-4 52.9627044 -27.743966  1.2464138000545153   M       122     1.555   1.489 1.621 -25.02 1.53799999E11 m   15     15     24.78411279378388  24.828824213423133 24.86599921342313  24.24308211342313  23.934452513423132 23.562724413423133 22.72577371342313  22.608596013423135 0.0                21.2275502         21.214241721334655 20.57679121342313  0.0                20.350540000000002 20.366605612195702 19.560105694089682 19.283667405168448 19.460474681903886 19.704234609254236 0.0136623  0.0836618 0.186936   0.0361126  0.0329045  0.0483078  0.0487918  0.0621157  0.0493535 0.0139     0.0102283  0.0302667  0.0452933 0.00987233 0.00766244 0.00300089  0.00324251  0.0154367   0.00801915  41.6243439 1.2681465     32.5820122 0.6796331     10.8684874 0.6251659     52.9627037 -27.7439651 43.06395351886749  45.34861817955971   38.78257796168327  -1.2523233986650975 -0.7136680945067695 -1.64383813086285   1.2452364082162914    ""       ""          8.76617  1.15751     26.96738 2.45306     5.37124641046476   5.071735358550867  2.795807677896382  2.6154982E12 2.3166564E12 3.6481272E12 4.351763835811698E8  1.0970384648458754E8 32   52       0.021934904   1.607  1     
  ALESS115.1  "ALESS J033349.70-274234.6" 1            "  Xcc4" "  MS4" "LESS 115" LESSJ033349.7-274239 1          0.50418221 1.3225691    95.773621   0.34709388 0.34709388        53.45707  0.040767721 -27.709609 0.03085947  16.354951    5.6767035     0.34709747     5.4755125    5.6767035 0.34709747 6.911516       0.42259908      1       4.609312   1.2175228 03:33:49.71 -27:42:39.2 7.4   1.6    4.6           2.4            3.9  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       123     -3.45   2.5   4.4   -24.18 ""            m   2      2      0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                0.0                22.18710569408968  0.0                21.03247468190389  0.0                0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0332644   0.0         0.064201    0.0         18.7631836 0.4447117     26.359642  0.3877516     24.0943089 0.3562555     53.4570694 -27.7096081 16.734255477786064 25.837194174528122  24.485070258378983 -1.393681881623707  -1.3075443589488998 -0.1722661786941373 0.0037622362716028908 ""       ""          ""       ""          ""       ""          3.2277142900069067 4.537508462347149  4.788631382327213  1.0470593E13 7.1006924E12 1.316448E13  5.257291534296556E8  3.214528571858205E7  40   115      0.012686277   3.3631 3     
  ALESS116.1  "ALESS J033154.32-274528.9" 1            "  X8b" "  MS8" "LESS 116" LESSJ033154.4-274525 1          0.49829125 1.3307359    122.81879   0.41355106 0.41355103        52.976342 0.078263226 -27.758039 0.098980968 6.5746333    2.7189466     0.41355617     2.5945272    2.7189466 0.41355617 3.0819236      0.46876555      1       3.6778602  1.1334991 03:31:54.42 -27:45:25.5 4.9   1.3    3.8           1.4            3.8  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       124     3.54    2.67  5.007 -23.84 5.18748E10    m   4      15     999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              999.0              0.0                0.0                24.010605612195704 23.51810569408968  22.82666740516845  999.0              22.487234609254234 0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.229837   0.0        0.0        0.0       0.0933248  0.200782   0.109393    0.081712    0.0         0.0997319   11.8868856 0.5187526     17.5332832 0.4547892     18.4142342 0.318759      52.9763412 -27.7580395 10.747455060482025 15.786711126565933  19.476909190416336 -0.5779895108944427 -0.7564867681730002 -0.3054645824758837 0.003120134732891505  ""       ""          ""       ""          ""       ""          2.4335450653973556 3.645672947616674  3.9823899168564645 2.5743414E12 2.3938631E12 6.1219458E12 3.204009211143639E8  4.8733496835119925E7 38   105      3.1021633     -99.0  4     
